nome,hora,dia,source
CarlosBolsonaro,21:32,2018-09-25,Twitter for iPhone
CarlosBolsonaro,21:32,2018-09-25,Twitter for iPhone
CarlosBolsonaro,21:33,2018-09-25,Twitter for iPhone
CarlosBolsonaro,21:34,2018-09-25,Twitter for iPhone
CarlosBolsonaro,21:34,2018-09-25,Twitter for iPhone
CarlosBolsonaro,21:35,2018-09-25,Twitter for iPhone
CarlosBolsonaro,21:36,2018-09-25,Twitter for iPhone
CarlosBolsonaro,21:36,2018-09-25,Twitter for iPhone
CarlosBolsonaro,23:57,2018-09-25,Twitter for iPhone
CarlosBolsonaro,23:59,2018-09-25,Twitter for iPhone
CarlosBolsonaro,0:00,2018-09-26,Twitter for iPhone
CarlosBolsonaro,0:01,2018-09-26,Twitter for iPhone
CarlosBolsonaro,0:02,2018-09-26,Twitter for iPhone
CarlosBolsonaro,0:50,2018-09-26,Twitter for iPhone
CarlosBolsonaro,9:30,2018-09-26,Twitter for iPhone
CarlosBolsonaro,12:12,2018-09-26,Twitter for iPhone
CarlosBolsonaro,14:37,2018-09-26,Twitter for iPhone
CarlosBolsonaro,14:47,2018-09-26,Twitter for iPhone
CarlosBolsonaro,16:57,2018-09-26,Twitter for iPhone
CarlosBolsonaro,17:14,2018-09-26,Twitter for iPhone
CarlosBolsonaro,17:19,2018-09-26,Twitter for iPhone
CarlosBolsonaro,18:14,2018-09-26,Twitter for iPhone
CarlosBolsonaro,18:56,2018-09-26,Twitter for iPhone
CarlosBolsonaro,19:00,2018-09-26,Twitter for iPhone
CarlosBolsonaro,19:01,2018-09-26,Twitter for iPhone
CarlosBolsonaro,19:02,2018-09-26,Twitter for iPhone
CarlosBolsonaro,20:18,2018-09-26,Twitter for iPhone
CarlosBolsonaro,20:51,2018-09-26,Twitter for iPhone
CarlosBolsonaro,20:52,2018-09-26,Twitter for iPhone
CarlosBolsonaro,21:22,2018-09-26,Twitter for iPhone
CarlosBolsonaro,21:27,2018-09-26,Twitter for iPhone
CarlosBolsonaro,21:27,2018-09-26,Twitter for iPhone
CarlosBolsonaro,21:28,2018-09-26,Twitter for iPhone
CarlosBolsonaro,21:32,2018-09-26,Twitter for iPhone
CarlosBolsonaro,21:33,2018-09-26,Twitter for iPhone
CarlosBolsonaro,21:36,2018-09-26,Twitter for iPhone
CarlosBolsonaro,21:37,2018-09-26,Twitter for iPhone
CarlosBolsonaro,21:38,2018-09-26,Twitter for iPhone
CarlosBolsonaro,21:41,2018-09-26,Twitter for iPhone
CarlosBolsonaro,23:05,2018-09-26,Twitter for iPhone
CarlosBolsonaro,23:12,2018-09-26,Twitter for iPhone
CarlosBolsonaro,23:13,2018-09-26,Twitter for iPhone
CarlosBolsonaro,23:13,2018-09-26,Twitter for iPhone
CarlosBolsonaro,23:14,2018-09-26,Twitter for iPhone
CarlosBolsonaro,23:14,2018-09-26,Twitter for iPhone
CarlosBolsonaro,23:15,2018-09-26,Twitter for iPhone
CarlosBolsonaro,23:15,2018-09-26,Twitter for iPhone
CarlosBolsonaro,23:16,2018-09-26,Twitter for iPhone
CarlosBolsonaro,23:16,2018-09-26,Twitter for iPhone
CarlosBolsonaro,1:09,2018-09-27,Twitter for iPhone
CarlosBolsonaro,11:54,2018-09-27,Twitter for iPhone
CarlosBolsonaro,17:34,2018-09-27,Twitter for iPhone
CarlosBolsonaro,17:42,2018-09-27,Twitter for iPhone
CarlosBolsonaro,18:29,2018-09-27,Twitter for iPhone
CarlosBolsonaro,18:48,2018-09-27,Twitter for iPhone
CarlosBolsonaro,18:56,2018-09-27,Twitter for iPhone
CarlosBolsonaro,18:57,2018-09-27,Twitter for iPhone
CarlosBolsonaro,19:34,2018-09-27,Twitter for iPhone
CarlosBolsonaro,20:11,2018-09-27,Twitter for iPhone
CarlosBolsonaro,20:20,2018-09-27,Twitter for iPhone
CarlosBolsonaro,20:45,2018-09-27,Twitter for iPhone
CarlosBolsonaro,20:46,2018-09-27,Twitter for iPhone
CarlosBolsonaro,20:47,2018-09-27,Twitter for iPhone
CarlosBolsonaro,20:48,2018-09-27,Twitter for iPhone
CarlosBolsonaro,22:20,2018-09-27,Twitter for iPhone
CarlosBolsonaro,22:21,2018-09-27,Twitter for iPhone
CarlosBolsonaro,23:08,2018-09-27,Twitter for iPhone
CarlosBolsonaro,2:08,2018-09-28,Twitter for iPhone
CarlosBolsonaro,9:58,2018-09-28,Twitter for iPhone
CarlosBolsonaro,10:05,2018-09-28,Twitter for iPhone
CarlosBolsonaro,10:25,2018-09-28,Twitter for iPhone
CarlosBolsonaro,10:26,2018-09-28,Twitter for iPhone
CarlosBolsonaro,11:40,2018-09-28,Twitter for iPhone
CarlosBolsonaro,15:36,2018-09-28,Twitter for iPhone
CarlosBolsonaro,0:06,2018-09-29,Twitter for iPhone
CarlosBolsonaro,10:46,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:08,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:10,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:42,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:42,2018-09-29,Twitter for iPhone
jairbolsonaro,9:56,2018-11-30,Twitter for Android
CarlosBolsonaro,11:43,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:44,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:45,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:45,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:46,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:47,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:48,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:48,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:50,2018-09-29,Twitter for iPhone
CarlosBolsonaro,11:51,2018-09-29,Twitter for iPhone
CarlosBolsonaro,12:34,2018-09-29,Twitter for iPhone
CarlosBolsonaro,14:18,2018-09-29,Twitter for iPhone
CarlosBolsonaro,14:22,2018-09-29,Twitter for iPhone
CarlosBolsonaro,16:25,2018-09-29,Twitter for iPhone
CarlosBolsonaro,16:32,2018-09-29,Twitter for iPhone
CarlosBolsonaro,16:32,2018-09-29,Twitter for iPhone
CarlosBolsonaro,18:27,2018-09-29,Twitter for iPhone
CarlosBolsonaro,22:59,2018-09-29,Twitter for iPhone
CarlosBolsonaro,22:59,2018-09-29,Twitter for iPhone
CarlosBolsonaro,23:51,2018-09-29,Twitter for iPhone
CarlosBolsonaro,23:52,2018-09-29,Twitter for iPhone
CarlosBolsonaro,23:52,2018-09-29,Twitter for iPhone
CarlosBolsonaro,23:53,2018-09-29,Twitter for iPhone
CarlosBolsonaro,23:54,2018-09-29,Twitter for iPhone
CarlosBolsonaro,23:56,2018-09-29,Twitter for iPhone
CarlosBolsonaro,23:57,2018-09-29,Twitter for iPhone
CarlosBolsonaro,0:04,2018-09-30,Twitter for iPhone
CarlosBolsonaro,9:52,2018-09-30,Twitter for iPhone
CarlosBolsonaro,12:42,2018-09-30,Twitter for iPhone
CarlosBolsonaro,14:44,2018-09-30,Twitter for iPhone
CarlosBolsonaro,16:37,2018-09-30,Twitter for iPhone
CarlosBolsonaro,16:37,2018-09-30,Twitter for iPhone
CarlosBolsonaro,16:38,2018-09-30,Twitter for iPhone
CarlosBolsonaro,16:43,2018-09-30,Twitter for iPhone
CarlosBolsonaro,2:01,2018-10-01,Twitter for iPhone
CarlosBolsonaro,2:06,2018-10-01,Twitter for iPhone
CarlosBolsonaro,2:08,2018-10-01,Twitter for iPhone
CarlosBolsonaro,3:20,2018-10-01,Twitter for iPhone
CarlosBolsonaro,11:06,2018-10-01,Twitter for iPhone
CarlosBolsonaro,20:17,2018-10-01,Twitter for iPhone
CarlosBolsonaro,2:21,2018-10-02,Twitter for iPhone
CarlosBolsonaro,11:25,2018-10-02,Twitter for iPhone
CarlosBolsonaro,13:01,2018-10-02,Twitter for iPhone
CarlosBolsonaro,16:27,2018-10-02,Twitter for iPhone
CarlosBolsonaro,16:54,2018-10-02,Twitter for iPhone
CarlosBolsonaro,18:05,2018-10-02,Twitter for iPhone
CarlosBolsonaro,1:06,2018-10-03,Twitter for iPhone
CarlosBolsonaro,1:14,2018-10-03,Twitter for iPhone
CarlosBolsonaro,1:19,2018-10-03,Twitter for iPhone
CarlosBolsonaro,1:21,2018-10-03,Twitter for iPhone
CarlosBolsonaro,9:25,2018-10-03,Twitter for iPhone
CarlosBolsonaro,9:26,2018-10-03,Twitter for iPhone
CarlosBolsonaro,9:31,2018-10-03,Twitter for iPhone
CarlosBolsonaro,12:55,2018-10-03,Twitter for iPhone
CarlosBolsonaro,14:51,2018-10-03,Twitter for iPhone
CarlosBolsonaro,17:33,2018-10-03,Twitter for iPhone
CarlosBolsonaro,18:25,2018-10-03,Twitter for iPhone
CarlosBolsonaro,19:58,2018-10-03,Twitter for iPhone
CarlosBolsonaro,12:47,2018-10-04,Twitter for iPhone
CarlosBolsonaro,13:05,2018-10-04,Twitter for iPhone
CarlosBolsonaro,15:07,2018-10-04,Twitter for iPhone
CarlosBolsonaro,15:10,2018-10-04,Twitter for iPhone
CarlosBolsonaro,15:18,2018-10-04,Twitter for iPhone
CarlosBolsonaro,0:18,2018-10-05,Twitter for iPhone
CarlosBolsonaro,9:26,2018-10-05,Twitter for iPhone
CarlosBolsonaro,10:34,2018-10-05,Twitter for iPhone
CarlosBolsonaro,16:40,2018-10-05,Twitter for iPhone
CarlosBolsonaro,17:03,2018-10-05,Twitter for iPhone
CarlosBolsonaro,18:24,2018-10-05,Twitter for iPhone
CarlosBolsonaro,18:28,2018-10-05,Twitter for iPhone
CarlosBolsonaro,1:52,2018-10-06,Twitter for iPhone
CarlosBolsonaro,9:17,2018-10-06,Twitter for iPhone
CarlosBolsonaro,11:05,2018-10-06,Twitter for iPhone
CarlosBolsonaro,12:11,2018-10-06,Twitter for iPhone
CarlosBolsonaro,12:49,2018-10-06,Twitter for iPhone
CarlosBolsonaro,19:53,2018-10-06,Twitter for iPhone
CarlosBolsonaro,21:00,2018-10-06,Twitter for iPhone
CarlosBolsonaro,21:11,2018-10-06,Twitter for iPhone
CarlosBolsonaro,21:15,2018-10-06,Twitter for iPhone
CarlosBolsonaro,21:59,2018-10-06,Twitter for iPhone
CarlosBolsonaro,1:14,2018-10-07,Twitter for iPhone
CarlosBolsonaro,2:27,2018-10-07,Twitter for iPhone
CarlosBolsonaro,2:28,2018-10-07,Twitter for iPhone
CarlosBolsonaro,2:28,2018-10-07,Twitter for iPhone
CarlosBolsonaro,2:31,2018-10-07,Twitter for iPhone
CarlosBolsonaro,1:18,2018-10-08,Twitter for iPhone
CarlosBolsonaro,12:18,2018-10-08,Twitter for iPhone
CarlosBolsonaro,12:21,2018-10-08,Twitter for iPhone
CarlosBolsonaro,12:25,2018-10-08,Twitter for iPhone
CarlosBolsonaro,16:13,2018-10-08,Twitter for iPhone
CarlosBolsonaro,17:14,2018-10-08,Twitter for iPhone
CarlosBolsonaro,21:06,2018-10-08,Twitter for iPhone
CarlosBolsonaro,21:15,2018-10-08,Twitter for iPhone
CarlosBolsonaro,21:26,2018-10-08,Twitter for iPhone
CarlosBolsonaro,21:34,2018-10-08,Twitter for iPhone
CarlosBolsonaro,21:48,2018-10-08,Twitter for iPhone
CarlosBolsonaro,23:26,2018-10-08,Twitter for iPhone
CarlosBolsonaro,2:15,2018-10-09,Twitter for iPhone
CarlosBolsonaro,2:29,2018-10-09,Twitter for iPhone
CarlosBolsonaro,12:01,2018-10-09,Twitter for iPhone
CarlosBolsonaro,12:48,2018-10-09,Twitter for iPhone
CarlosBolsonaro,16:17,2018-10-09,Twitter for iPhone
CarlosBolsonaro,19:14,2018-10-09,Twitter for iPhone
CarlosBolsonaro,22:01,2018-10-09,Twitter for iPhone
CarlosBolsonaro,22:17,2018-10-09,Twitter for iPhone
CarlosBolsonaro,22:57,2018-10-09,Twitter for iPhone
CarlosBolsonaro,23:49,2018-10-09,Twitter for iPhone
CarlosBolsonaro,11:19,2018-10-10,Twitter for iPhone
CarlosBolsonaro,11:26,2018-10-10,Twitter for iPhone
CarlosBolsonaro,14:26,2018-10-10,Twitter for iPhone
CarlosBolsonaro,15:40,2018-10-10,Twitter for iPhone
CarlosBolsonaro,15:46,2018-10-10,Twitter for iPhone
CarlosBolsonaro,16:50,2018-10-10,Twitter for iPhone
CarlosBolsonaro,20:38,2018-10-10,Twitter for iPhone
CarlosBolsonaro,20:56,2018-10-10,Twitter for iPhone
CarlosBolsonaro,21:01,2018-10-10,Twitter for iPhone
CarlosBolsonaro,22:35,2018-10-10,Twitter for iPhone
CarlosBolsonaro,23:33,2018-10-10,Twitter for iPhone
CarlosBolsonaro,23:44,2018-10-10,Twitter for iPhone
CarlosBolsonaro,23:46,2018-10-10,Twitter for iPhone
CarlosBolsonaro,0:56,2018-10-11,Twitter for iPhone
CarlosBolsonaro,10:25,2018-10-11,Twitter for iPhone
CarlosBolsonaro,13:13,2018-10-11,Twitter for iPhone
CarlosBolsonaro,15:00,2018-10-11,Twitter for iPhone
CarlosBolsonaro,15:20,2018-10-11,Twitter for iPhone
CarlosBolsonaro,15:46,2018-10-11,Twitter for iPhone
CarlosBolsonaro,17:16,2018-10-11,Twitter for iPhone
CarlosBolsonaro,0:09,2018-10-12,Twitter for iPhone
CarlosBolsonaro,0:16,2018-10-12,Twitter for iPhone
CarlosBolsonaro,10:42,2018-10-12,Twitter for iPhone
CarlosBolsonaro,16:54,2018-10-12,Twitter for iPhone
CarlosBolsonaro,0:06,2018-10-13,Twitter for iPhone
CarlosBolsonaro,1:03,2018-10-13,Twitter for iPhone
CarlosBolsonaro,2:37,2018-10-13,Twitter for iPhone
CarlosBolsonaro,21:44,2018-10-13,Twitter for iPhone
CarlosBolsonaro,21:52,2018-10-13,Twitter for iPhone
CarlosBolsonaro,22:17,2018-10-13,Twitter for iPhone
CarlosBolsonaro,10:20,2018-10-14,Twitter for iPhone
CarlosBolsonaro,10:29,2018-10-14,Twitter for iPhone
CarlosBolsonaro,11:28,2018-10-14,Twitter for iPhone
CarlosBolsonaro,13:48,2018-10-14,Twitter for iPhone
CarlosBolsonaro,18:19,2018-10-14,Twitter for iPhone
CarlosBolsonaro,18:35,2018-10-14,Twitter for iPhone
CarlosBolsonaro,20:50,2018-10-14,Twitter for iPhone
CarlosBolsonaro,23:06,2018-10-14,Twitter for iPhone
CarlosBolsonaro,23:27,2018-10-14,Twitter for iPhone
CarlosBolsonaro,23:28,2018-10-14,Twitter for iPhone
CarlosBolsonaro,23:42,2018-10-14,Twitter for iPhone
CarlosBolsonaro,13:16,2018-10-15,Twitter for iPhone
CarlosBolsonaro,13:56,2018-10-15,Twitter for iPhone
CarlosBolsonaro,16:43,2018-10-15,Twitter for iPhone
CarlosBolsonaro,17:16,2018-10-15,Twitter for iPhone
CarlosBolsonaro,17:18,2018-10-15,Twitter for iPhone
CarlosBolsonaro,21:13,2018-10-15,Twitter for iPhone
CarlosBolsonaro,21:22,2018-10-15,Twitter for iPhone
CarlosBolsonaro,22:41,2018-10-15,Twitter for iPhone
CarlosBolsonaro,1:33,2018-10-16,Twitter for iPhone
CarlosBolsonaro,16:41,2018-10-16,Twitter for iPhone
CarlosBolsonaro,20:00,2018-10-16,Twitter for iPhone
CarlosBolsonaro,20:02,2018-10-16,Twitter for iPhone
CarlosBolsonaro,23:31,2018-10-16,Twitter for iPhone
CarlosBolsonaro,9:59,2018-10-17,Twitter for iPhone
CarlosBolsonaro,10:32,2018-10-17,Twitter for iPhone
CarlosBolsonaro,12:17,2018-10-17,Twitter for iPhone
CarlosBolsonaro,15:11,2018-10-17,Twitter for iPhone
CarlosBolsonaro,16:41,2018-10-17,Twitter for iPhone
CarlosBolsonaro,19:51,2018-10-17,Twitter for iPhone
CarlosBolsonaro,21:17,2018-10-17,Twitter for iPhone
CarlosBolsonaro,22:58,2018-10-17,Twitter for iPhone
CarlosBolsonaro,10:52,2018-10-18,Twitter for iPhone
CarlosBolsonaro,11:51,2018-10-18,Twitter for iPhone
CarlosBolsonaro,12:07,2018-10-18,Twitter for iPhone
CarlosBolsonaro,12:19,2018-10-18,Twitter for iPhone
CarlosBolsonaro,12:27,2018-10-18,Twitter for iPhone
CarlosBolsonaro,13:18,2018-10-18,Twitter for iPhone
CarlosBolsonaro,13:39,2018-10-18,Twitter for iPhone
CarlosBolsonaro,13:40,2018-10-18,Twitter for iPhone
CarlosBolsonaro,14:12,2018-10-18,Twitter for iPhone
CarlosBolsonaro,19:31,2018-10-18,Twitter for iPhone
CarlosBolsonaro,22:05,2018-10-18,Twitter for iPhone
CarlosBolsonaro,0:30,2018-10-19,Twitter for iPhone
CarlosBolsonaro,0:59,2018-10-19,Twitter for iPhone
CarlosBolsonaro,2:26,2018-10-19,Twitter for iPhone
CarlosBolsonaro,11:16,2018-10-19,Twitter for iPhone
CarlosBolsonaro,14:06,2018-10-19,Twitter for iPhone
CarlosBolsonaro,15:44,2018-10-19,Twitter for iPhone
CarlosBolsonaro,15:57,2018-10-19,Twitter for iPhone
CarlosBolsonaro,16:15,2018-10-19,Twitter for iPhone
CarlosBolsonaro,22:53,2018-10-19,Twitter for iPhone
CarlosBolsonaro,23:41,2018-10-19,Twitter for iPhone
CarlosBolsonaro,23:42,2018-10-19,Twitter for iPhone
CarlosBolsonaro,23:48,2018-10-19,Twitter for iPhone
CarlosBolsonaro,9:13,2018-10-20,Twitter for iPhone
CarlosBolsonaro,9:19,2018-10-20,Twitter for iPhone
CarlosBolsonaro,13:40,2018-10-20,Twitter for iPhone
CarlosBolsonaro,14:06,2018-10-20,Twitter for iPhone
CarlosBolsonaro,22:31,2018-10-20,Twitter for iPhone
CarlosBolsonaro,22:51,2018-10-20,Twitter for iPhone
CarlosBolsonaro,23:06,2018-10-20,Twitter for iPhone
CarlosBolsonaro,9:53,2018-10-21,Twitter for iPhone
CarlosBolsonaro,14:22,2018-10-21,Twitter for iPhone
CarlosBolsonaro,15:37,2018-10-21,Twitter for iPhone
CarlosBolsonaro,17:16,2018-10-21,Twitter for iPhone
CarlosBolsonaro,18:45,2018-10-21,Twitter for iPhone
CarlosBolsonaro,18:48,2018-10-21,Twitter for iPhone
CarlosBolsonaro,19:48,2018-10-21,Twitter for iPhone
CarlosBolsonaro,22:59,2018-10-21,Twitter for iPhone
CarlosBolsonaro,23:07,2018-10-21,Twitter for iPhone
CarlosBolsonaro,0:21,2018-10-22,Twitter for iPhone
CarlosBolsonaro,0:29,2018-10-22,Twitter for iPhone
CarlosBolsonaro,0:59,2018-10-22,Twitter for iPhone
CarlosBolsonaro,11:48,2018-10-22,Twitter for iPhone
CarlosBolsonaro,13:17,2018-10-22,Twitter for iPhone
CarlosBolsonaro,13:38,2018-10-22,Twitter for iPhone
CarlosBolsonaro,14:06,2018-10-22,Twitter for iPhone
CarlosBolsonaro,14:11,2018-10-22,Twitter for iPhone
CarlosBolsonaro,15:57,2018-10-22,Twitter for iPhone
CarlosBolsonaro,18:09,2018-10-22,Twitter for iPhone
CarlosBolsonaro,18:30,2018-10-22,Twitter for iPhone
CarlosBolsonaro,18:50,2018-10-22,Twitter for iPhone
CarlosBolsonaro,18:58,2018-10-22,Twitter for iPhone
CarlosBolsonaro,19:15,2018-10-22,Twitter for iPhone
CarlosBolsonaro,20:44,2018-10-22,Twitter for iPhone
CarlosBolsonaro,20:54,2018-10-22,Twitter for iPhone
CarlosBolsonaro,23:34,2018-10-22,Twitter for iPhone
CarlosBolsonaro,23:45,2018-10-22,Twitter for iPhone
CarlosBolsonaro,12:54,2018-10-23,Twitter for iPhone
CarlosBolsonaro,13:47,2018-10-23,Twitter for iPhone
CarlosBolsonaro,14:49,2018-10-23,Twitter for iPhone
CarlosBolsonaro,20:31,2018-10-23,Twitter for iPhone
CarlosBolsonaro,21:46,2018-10-23,Twitter for iPhone
CarlosBolsonaro,22:03,2018-10-23,Twitter for iPhone
CarlosBolsonaro,22:04,2018-10-23,Twitter for iPhone
CarlosBolsonaro,23:57,2018-10-23,Twitter for iPhone
CarlosBolsonaro,0:04,2018-10-24,Twitter for iPhone
CarlosBolsonaro,0:56,2018-10-24,Twitter for iPhone
CarlosBolsonaro,9:20,2018-10-24,Twitter for iPhone
CarlosBolsonaro,9:30,2018-10-24,Twitter for iPhone
CarlosBolsonaro,11:21,2018-10-24,Twitter for iPhone
CarlosBolsonaro,12:55,2018-10-24,Twitter for iPhone
CarlosBolsonaro,13:33,2018-10-24,Twitter for iPhone
CarlosBolsonaro,13:54,2018-10-24,Twitter for iPhone
CarlosBolsonaro,14:18,2018-10-24,Twitter for iPhone
CarlosBolsonaro,15:10,2018-10-24,Twitter for iPhone
CarlosBolsonaro,18:04,2018-10-24,Twitter for iPhone
CarlosBolsonaro,18:17,2018-10-24,Twitter for iPhone
CarlosBolsonaro,18:32,2018-10-24,Twitter for iPhone
CarlosBolsonaro,19:03,2018-10-24,Twitter for iPhone
CarlosBolsonaro,0:03,2018-10-25,Twitter for iPhone
CarlosBolsonaro,13:48,2018-10-25,Twitter for iPhone
CarlosBolsonaro,14:59,2018-10-25,Twitter for iPhone
CarlosBolsonaro,17:13,2018-10-25,Twitter for iPhone
CarlosBolsonaro,18:34,2018-10-25,Twitter for iPhone
CarlosBolsonaro,20:52,2018-10-25,Twitter for iPhone
CarlosBolsonaro,2:25,2018-10-26,Twitter for iPhone
CarlosBolsonaro,13:14,2018-10-26,Twitter for iPhone
CarlosBolsonaro,13:27,2018-10-26,Twitter for iPhone
CarlosBolsonaro,16:07,2018-10-26,Twitter for iPhone
CarlosBolsonaro,16:13,2018-10-26,Twitter for iPhone
CarlosBolsonaro,22:15,2018-10-26,Twitter for iPhone
CarlosBolsonaro,0:20,2018-10-27,Twitter for iPhone
CarlosBolsonaro,10:37,2018-10-27,Twitter for iPhone
CarlosBolsonaro,11:11,2018-10-27,Twitter for iPhone
CarlosBolsonaro,17:11,2018-10-27,Twitter for iPhone
CarlosBolsonaro,18:07,2018-10-27,Twitter for iPhone
CarlosBolsonaro,19:33,2018-10-27,Twitter for iPhone
CarlosBolsonaro,23:21,2018-10-27,Twitter for iPhone
CarlosBolsonaro,23:23,2018-10-27,Twitter for iPhone
CarlosBolsonaro,23:39,2018-10-27,Twitter for iPhone
CarlosBolsonaro,23:45,2018-10-27,Twitter for iPhone
CarlosBolsonaro,23:45,2018-10-27,Twitter for iPhone
CarlosBolsonaro,23:34,2018-10-28,Twitter for iPhone
CarlosBolsonaro,12:12,2018-10-29,Twitter for iPhone
CarlosBolsonaro,19:47,2018-10-29,Twitter for iPhone
CarlosBolsonaro,1:15,2018-10-30,Twitter for iPhone
CarlosBolsonaro,14:07,2018-10-30,Twitter for iPhone
CarlosBolsonaro,23:31,2018-10-30,Twitter for iPhone
CarlosBolsonaro,1:36,2018-10-31,Twitter for iPhone
CarlosBolsonaro,2:39,2018-10-31,Twitter for iPhone
CarlosBolsonaro,23:08,2018-10-31,Twitter for iPhone
CarlosBolsonaro,0:21,2018-11-01,Twitter for iPhone
CarlosBolsonaro,10:03,2018-11-01,Twitter for iPhone
CarlosBolsonaro,11:36,2018-11-01,Twitter for iPhone
CarlosBolsonaro,14:41,2018-11-01,Twitter for iPhone
CarlosBolsonaro,19:39,2018-11-01,Twitter for iPhone
CarlosBolsonaro,21:30,2018-11-01,Twitter for iPhone
CarlosBolsonaro,23:01,2018-11-01,Twitter for iPhone
CarlosBolsonaro,23:39,2018-11-01,Twitter for iPhone
CarlosBolsonaro,0:13,2018-11-02,Twitter for iPhone
CarlosBolsonaro,0:29,2018-11-02,Twitter for iPhone
CarlosBolsonaro,12:03,2018-11-02,Twitter for iPhone
CarlosBolsonaro,12:04,2018-11-02,Twitter for iPhone
CarlosBolsonaro,16:57,2018-11-02,Twitter for iPhone
CarlosBolsonaro,23:21,2018-11-02,Twitter for iPhone
CarlosBolsonaro,11:35,2018-11-03,Twitter for iPhone
CarlosBolsonaro,14:27,2018-11-03,Twitter for iPhone
CarlosBolsonaro,18:38,2018-11-03,Twitter for iPhone
CarlosBolsonaro,21:58,2018-11-03,Twitter for iPhone
CarlosBolsonaro,21:59,2018-11-03,Twitter for iPhone
CarlosBolsonaro,0:23,2018-11-04,Twitter for iPhone
CarlosBolsonaro,12:24,2018-11-04,Twitter for iPhone
CarlosBolsonaro,12:24,2018-11-04,Twitter for iPhone
CarlosBolsonaro,12:36,2018-11-04,Twitter for iPhone
CarlosBolsonaro,14:47,2018-11-04,Twitter for iPhone
CarlosBolsonaro,15:11,2018-11-04,Twitter for iPhone
CarlosBolsonaro,15:44,2018-11-04,Twitter for iPhone
CarlosBolsonaro,20:43,2018-11-04,Twitter for iPhone
CarlosBolsonaro,22:07,2018-11-04,Twitter for iPhone
CarlosBolsonaro,22:21,2018-11-04,Twitter for iPhone
CarlosBolsonaro,13:34,2018-11-05,Twitter for iPhone
CarlosBolsonaro,15:12,2018-11-05,Twitter for iPhone
CarlosBolsonaro,22:32,2018-11-05,Twitter for iPhone
CarlosBolsonaro,22:39,2018-11-05,Twitter for iPhone
CarlosBolsonaro,13:25,2018-11-06,Twitter for iPhone
CarlosBolsonaro,15:50,2018-11-06,Twitter for iPhone
CarlosBolsonaro,21:18,2018-11-06,Twitter for iPhone
CarlosBolsonaro,10:57,2018-11-07,Twitter for iPhone
CarlosBolsonaro,11:18,2018-11-07,Twitter for iPhone
CarlosBolsonaro,11:23,2018-11-07,Twitter for iPhone
CarlosBolsonaro,13:27,2018-11-07,Twitter for iPhone
CarlosBolsonaro,14:07,2018-11-07,Twitter for iPhone
CarlosBolsonaro,15:09,2018-11-07,Twitter for iPhone
CarlosBolsonaro,16:16,2018-11-07,Twitter for iPhone
CarlosBolsonaro,23:48,2018-11-07,Twitter for iPhone
CarlosBolsonaro,9:18,2018-11-08,Twitter for iPhone
CarlosBolsonaro,9:25,2018-11-08,Twitter for iPhone
CarlosBolsonaro,9:33,2018-11-08,Twitter for iPhone
CarlosBolsonaro,13:04,2018-11-09,Twitter for iPhone
CarlosBolsonaro,14:21,2018-11-09,Twitter for iPhone
CarlosBolsonaro,17:55,2018-11-09,Twitter for iPhone
CarlosBolsonaro,19:30,2018-11-09,Twitter for iPhone
CarlosBolsonaro,23:30,2018-11-09,Twitter for iPhone
CarlosBolsonaro,0:58,2018-11-10,Twitter for iPhone
CarlosBolsonaro,14:58,2018-11-10,Twitter for iPhone
CarlosBolsonaro,15:03,2018-11-10,Twitter for iPhone
CarlosBolsonaro,15:09,2018-11-10,Twitter for iPhone
CarlosBolsonaro,15:25,2018-11-10,Twitter for iPhone
CarlosBolsonaro,10:02,2018-11-12,Twitter for iPhone
CarlosBolsonaro,21:25,2018-11-12,Twitter for iPhone
CarlosBolsonaro,21:47,2018-11-12,Twitter for iPhone
CarlosBolsonaro,22:07,2018-11-12,Twitter for iPhone
CarlosBolsonaro,1:04,2018-11-14,Twitter for iPhone
CarlosBolsonaro,11:11,2018-11-14,Twitter for iPhone
CarlosBolsonaro,17:09,2018-11-14,Twitter for iPhone
CarlosBolsonaro,19:15,2018-11-14,Twitter for iPhone
CarlosBolsonaro,23:20,2018-11-14,Twitter for iPhone
CarlosBolsonaro,10:04,2018-11-15,Twitter for iPhone
CarlosBolsonaro,13:20,2018-11-15,Twitter for iPhone
CarlosBolsonaro,13:20,2018-11-15,Twitter for iPhone
CarlosBolsonaro,13:42,2018-11-15,Twitter for iPhone
CarlosBolsonaro,20:49,2018-11-15,Twitter for iPhone
CarlosBolsonaro,0:06,2018-11-16,Twitter for iPhone
CarlosBolsonaro,23:21,2018-11-16,Twitter for iPhone
CarlosBolsonaro,11:46,2018-11-17,Twitter for iPhone
CarlosBolsonaro,12:26,2018-11-17,Twitter for iPhone
CarlosBolsonaro,12:30,2018-11-17,Twitter for iPhone
